Q,A,role
"어. 엄마, 나 요 앞에 잠깐 나갔다 올게. 금방 와요.",아저씨. 저도 알아요 엄마 목욕탕에서 일하는 거,선우
엄마~ 간다~!,거 아저씨. 저도 알아요 엄마 목욕탕에서 일하는,선우
엄마~ 간다~!,아저씨. 저도 알아요 목욕탕에서 엄마 일하는 거,선우
엄마~ 간다~!,아저씨. 저도 알아요 엄마 목욕탕에서 일하는 거,선우
"엄마도 아,  나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 일 해.",거 아저씨. 저도 알아요 엄마 목욕탕에서 일하는,선우
"엄마도 아,  나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 일 해.",아저씨. 저도 알아요 목욕탕에서 엄마 일하는 거,선우
"엄마도 아,  나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 일 해.",아저씨. 저도 알아요 엄마 목욕탕에서 일하는 거,선우
"아, 엄마도 나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 해. 일",거 아저씨. 저도 알아요 엄마 목욕탕에서 일하는,선우
"아, 엄마도 나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 해. 일",아저씨. 저도 알아요 목욕탕에서 엄마 일하는 거,선우
"아, 엄마도 나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 해. 일",아저씨. 저도 알아요 엄마 목욕탕에서 일하는 거,선우
"아, 엄마도 나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 해.",거 아저씨. 저도 알아요 엄마 목욕탕에서 일하는,선우
"아, 엄마도 나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 해.",아저씨. 저도 알아요 목욕탕에서 엄마 일하는 거,선우
"아, 엄마도 나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 해.",아저씨. 저도 알아요 엄마 목욕탕에서 일하는 거,선우
"아, 엄마도 나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 일 해.",거 아저씨. 저도 알아요 엄마 목욕탕에서 일하는,선우
"아, 엄마도 나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 일 해.",아저씨. 저도 알아요 목욕탕에서 엄마 일하는 거,선우
"아, 엄마도 나가. 인대 조금 늘어난 거야. 괜찮아.가서 엄마 일 해.",아저씨. 저도 알아요 엄마 목욕탕에서 일하는 거,선우
네. 알아요.,알아요 저도,선우
네. 알아요.,알아요 저도,선우
네. 알아요.,저도 알아요,선우
"그래, 알어.",알아요 저도,선우
"그래, 알어.",알아요 저도,선우
"그래, 알어.",저도 알아요,선우
응. 알지.,알아요 저도,선우
응. 알지.,알아요 저도,선우
응. 알지.,저도 알아요,선우
알아요.,알아요 저도,선우
알아요.,알아요 저도,선우
알아요.,저도 알아요,선우
알아요.,알아요 저도,선우
알아요.,알아요 저도,선우
알아요.,저도 알아요,선우
진주는요?,진주는요?,선우
진주는요?,진주는요?,선우
어. 진주는 괜찮니?,진주는요?,선우
어. 진주는 괜찮니?,진주는요?,선우
진주 아~,진주는요?,선우
진주 아~,진주는요?,선우
진주는? 어.,진주는요?,선우
진주는? 어.,진주는요?,선우
진주는? 어.,진주는요?,선우
진주는? 어.,진주는요?,선우
어. 진주는?,진주는요?,선우
어. 진주는?,진주는요?,선우
자. 반짇고리.,"모른 괜찮아요, 저  척 할게요",선우
자. 반짇고리.,"괜찮아요, 저 모른 할게요 척",선우
자. 반짇고리.,"괜찮아요, 모른 척 할게요",선우
자. 반짇고리.,"괜찮아요, 저 모른 척 할게요",선우
지금 다 자.,"모른 괜찮아요, 저  척 할게요",선우
지금 다 자.,"괜찮아요, 저 모른 할게요 척",선우
지금 다 자.,"괜찮아요, 모른 척 할게요",선우
지금 다 자.,"괜찮아요, 저 모른 척 할게요",선우
자.,"모른 괜찮아요, 저  척 할게요",선우
자.,"괜찮아요, 저 모른 할게요 척",선우
자.,"괜찮아요, 모른 척 할게요",선우
자.,"괜찮아요, 저 모른 척 할게요",선우
자. 어..벌써,"모른 괜찮아요, 저  척 할게요",선우
자. 어..벌써,"괜찮아요, 저 모른 할게요 척",선우
자. 어..벌써,"괜찮아요, 모른 척 할게요",선우
자. 어..벌써,"괜찮아요, 저 모른 척 할게요",선우
자. 어..벌써,"모른 괜찮아요, 저  척 할게요",선우
자. 어..벌써,"괜찮아요, 저 모른 할게요 척",선우
자. 어..벌써,"괜찮아요, 모른 척 할게요",선우
자. 어..벌써,"괜찮아요, 저 모른 척 할게요",선우
어..벌써 자.,"모른 괜찮아요, 저  척 할게요",선우
어..벌써 자.,"괜찮아요, 저 모른 할게요 척",선우
어..벌써 자.,"괜찮아요, 모른 척 할게요",선우
어..벌써 자.,"괜찮아요, 저 모른 척 할게요",선우
나 집에 빨리 가 봐야돼.,애들이랑 저  있다가 시간 맞춰 집으로 갈게요.,선우
나 집에 빨리 가 봐야돼.,저 애들이랑 있다가 시간 맞춰 갈게요. 집으로,선우
나 집에 빨리 가 봐야돼.,애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
나 집에 빨리 가 봐야돼.,저 애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
어. 우리 집 가자. 내 꺼 줄게.,애들이랑 저  있다가 시간 맞춰 집으로 갈게요.,선우
어. 우리 집 가자. 내 꺼 줄게.,저 애들이랑 있다가 시간 맞춰 갈게요. 집으로,선우
어. 우리 집 가자. 내 꺼 줄게.,애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
어. 우리 집 가자. 내 꺼 줄게.,저 애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
어. 우리 집 가자. 내 꺼 줄게.,애들이랑 저  있다가 시간 맞춰 집으로 갈게요.,선우
어. 우리 집 가자. 내 꺼 줄게.,저 애들이랑 있다가 시간 맞춰 갈게요. 집으로,선우
어. 우리 집 가자. 내 꺼 줄게.,애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
어. 우리 집 가자. 내 꺼 줄게.,저 애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
거야!!! 나도 집에 갈,애들이랑 저  있다가 시간 맞춰 집으로 갈게요.,선우
거야!!! 나도 집에 갈,저 애들이랑 있다가 시간 맞춰 갈게요. 집으로,선우
거야!!! 나도 집에 갈,애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
거야!!! 나도 집에 갈,저 애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
나도 갈 집에 거야!!!,애들이랑 저  있다가 시간 맞춰 집으로 갈게요.,선우
나도 갈 집에 거야!!!,저 애들이랑 있다가 시간 맞춰 갈게요. 집으로,선우
나도 갈 집에 거야!!!,애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
나도 갈 집에 거야!!!,저 애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
나도 집에 갈 거야!!!,애들이랑 저  있다가 시간 맞춰 집으로 갈게요.,선우
나도 집에 갈 거야!!!,저 애들이랑 있다가 시간 맞춰 갈게요. 집으로,선우
나도 집에 갈 거야!!!,애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
나도 집에 갈 거야!!!,저 애들이랑 있다가 시간 맞춰 집으로 갈게요.,선우
감사합니다 아저씨..,아저씨.. 감사합니다,선우
감사합니다 아저씨..,아저씨.. 감사합니다,선우
감사합니다 아저씨..,감사합니다 아저씨..,선우
감사합니다.,아저씨.. 감사합니다,선우
감사합니다.,아저씨.. 감사합니다,선우
감사합니다.,감사합니다 아저씨..,선우
감사합니다.,아저씨.. 감사합니다,선우
감사합니다.,아저씨.. 감사합니다,선우
감사합니다.,감사합니다 아저씨..,선우
아저씨. 감사합니다.,아저씨.. 감사합니다,선우
아저씨. 감사합니다.,아저씨.. 감사합니다,선우
아저씨. 감사합니다.,감사합니다 아저씨..,선우
아저씨. 감사합니다.,아저씨.. 감사합니다,선우
아저씨. 감사합니다.,아저씨.. 감사합니다,선우
아저씨. 감사합니다.,감사합니다 아저씨..,선우
감사합니다. 아저씨.,아저씨.. 감사합니다,선우
감사합니다. 아저씨.,아저씨.. 감사합니다,선우
감사합니다. 아저씨.,감사합니다 아저씨..,선우
넌 아저씨 싫어?,저 누나  왜 이렇게 싫죠?,선우
넌 아저씨 싫어?,누나 저 왜 싫죠? 이렇게,선우
넌 아저씨 싫어?,누나 왜 이렇게 싫죠?,선우
넌 아저씨 싫어?,누나 저 왜 이렇게 싫죠?,선우
저요? 아저씨 안 싫은데?,저 누나  왜 이렇게 싫죠?,선우
저요? 아저씨 안 싫은데?,누나 저 왜 싫죠? 이렇게,선우
저요? 아저씨 안 싫은데?,누나 왜 이렇게 싫죠?,선우
저요? 아저씨 안 싫은데?,누나 저 왜 이렇게 싫죠?,선우
아저씨 싫은 이유. 찾았냐고?,저 누나  왜 이렇게 싫죠?,선우
아저씨 싫은 이유. 찾았냐고?,누나 저 왜 싫죠? 이렇게,선우
아저씨 싫은 이유. 찾았냐고?,누나 왜 이렇게 싫죠?,선우
아저씨 싫은 이유. 찾았냐고?,누나 저 왜 이렇게 싫죠?,선우
왜 넌 아저씨  싫니?,저 누나  왜 이렇게 싫죠?,선우
왜 넌 아저씨  싫니?,누나 저 왜 싫죠? 이렇게,선우
왜 넌 아저씨  싫니?,누나 왜 이렇게 싫죠?,선우
왜 넌 아저씨  싫니?,누나 저 왜 이렇게 싫죠?,선우
넌 아저씨 싫니? 왜,저 누나  왜 이렇게 싫죠?,선우
넌 아저씨 싫니? 왜,누나 저 왜 싫죠? 이렇게,선우
넌 아저씨 싫니? 왜,누나 왜 이렇게 싫죠?,선우
넌 아저씨 싫니? 왜,누나 저 왜 이렇게 싫죠?,선우
넌 아저씨 싫니?,저 누나  왜 이렇게 싫죠?,선우
넌 아저씨 싫니?,누나 저 왜 싫죠? 이렇게,선우
넌 아저씨 싫니?,누나 왜 이렇게 싫죠?,선우
넌 아저씨 싫니?,누나 저 왜 이렇게 싫죠?,선우
넌 아저씨 왜 싫니?,저 누나  왜 이렇게 싫죠?,선우
넌 아저씨 왜 싫니?,누나 저 왜 싫죠? 이렇게,선우
넌 아저씨 왜 싫니?,누나 왜 이렇게 싫죠?,선우
넌 아저씨 왜 싫니?,누나 저 왜 이렇게 싫죠?,선우
저건 싫지.,싫어 하..나 너무  진짜!,선우
저건 싫지.,하..나 너무 진짜! 싫어,선우
저건 싫지.,하..나 너무 싫어 진짜!,선우
그래도 전 싫어요.,싫어 하..나 너무  진짜!,선우
그래도 전 싫어요.,하..나 너무 진짜! 싫어,선우
그래도 전 싫어요.,하..나 너무 싫어 진짜!,선우
하..나 너무 싫어 진짜!,싫어 하..나 너무  진짜!,선우
하..나 너무 싫어 진짜!,하..나 너무 진짜! 싫어,선우
하..나 너무 싫어 진짜!,하..나 너무 싫어 진짜!,선우
싫지. 저건,싫어 하..나 너무  진짜!,선우
싫지. 저건,하..나 너무 진짜! 싫어,선우
싫지. 저건,하..나 너무 싫어 진짜!,선우
싫지. 저건,싫어 하..나 너무  진짜!,선우
싫지. 저건,하..나 너무 진짜! 싫어,선우
싫지. 저건,하..나 너무 싫어 진짜!,선우
저건 싫지.,싫어 하..나 너무  진짜!,선우
저건 싫지.,하..나 너무 진짜! 싫어,선우
저건 싫지.,하..나 너무 싫어 진짜!,선우
예쁘고..,"괜찮아요.. 저 진짜  좋은 옷, 좋은 신발 안 신어도 돼요!",선우
예쁘고..,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 돼요! 신어도",선우
예쁘고..,"진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
예쁘고..,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
예뻐.,"괜찮아요.. 저 진짜  좋은 옷, 좋은 신발 안 신어도 돼요!",선우
예뻐.,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 돼요! 신어도",선우
예뻐.,"진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
예뻐.,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
예뻐요.,"괜찮아요.. 저 진짜  좋은 옷, 좋은 신발 안 신어도 돼요!",선우
예뻐요.,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 돼요! 신어도",선우
예뻐요.,"진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
예뻐요.,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
옷도 응.  예쁘구.,"괜찮아요.. 저 진짜  좋은 옷, 좋은 신발 안 신어도 돼요!",선우
옷도 응.  예쁘구.,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 돼요! 신어도",선우
옷도 응.  예쁘구.,"진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
옷도 응.  예쁘구.,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
옷도 응. 예쁘구.,"괜찮아요.. 저 진짜  좋은 옷, 좋은 신발 안 신어도 돼요!",선우
옷도 응. 예쁘구.,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 돼요! 신어도",선우
옷도 응. 예쁘구.,"진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
옷도 응. 예쁘구.,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
응. 옷도 예쁘구.,"괜찮아요.. 저 진짜  좋은 옷, 좋은 신발 안 신어도 돼요!",선우
응. 옷도 예쁘구.,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 돼요! 신어도",선우
응. 옷도 예쁘구.,"진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
응. 옷도 예쁘구.,"저 진짜 괜찮아요.. 좋은 옷, 좋은 신발 안 신어도 돼요!",선우
독서실.,가도 학원 안  돼!,선우
독서실.,안 학원 가도 돼!,선우
독서실.,학원 안 가도 돼!,선우
독서실.,가도 학원 안  돼!,선우
독서실.,안 학원 가도 돼!,선우
독서실.,학원 안 가도 돼!,선우
"야 너 왜 오늘, 독서실 안 갔어?",가도 학원 안  돼!,선우
"야 너 왜 오늘, 독서실 안 갔어?",안 학원 가도 돼!,선우
"야 너 왜 오늘, 독서실 안 갔어?",학원 안 가도 돼!,선우
오면 독서실  안돼?,가도 학원 안  돼!,선우
오면 독서실  안돼?,안 학원 가도 돼!,선우
오면 독서실  안돼?,학원 안 가도 돼!,선우
오면 독서실 안돼?,가도 학원 안  돼!,선우
오면 독서실 안돼?,안 학원 가도 돼!,선우
오면 독서실 안돼?,학원 안 가도 돼!,선우
독서실 오면 안돼?,가도 학원 안  돼!,선우
독서실 오면 안돼?,안 학원 가도 돼!,선우
독서실 오면 안돼?,학원 안 가도 돼!,선우
아 엄마.. 에이 아빠 이거 진짜 싫어하는데!,거 애들 하는  안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
아 엄마.. 에이 아빠 이거 진짜 싫어하는데!,애들 거 하는 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
아 엄마.. 에이 아빠 이거 진짜 싫어하는데!,애들 하는 거 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
하..나 너무 싫어 진짜!,거 애들 하는  안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
하..나 너무 싫어 진짜!,애들 거 하는 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
하..나 너무 싫어 진짜!,애들 하는 거 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
애들 하는 거 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,거 애들 하는  안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
애들 하는 거 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,애들 거 하는 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
애들 하는 거 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,애들 하는 거 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
싫어요.. 엄마 고생하는 거 저 진짜,거 애들 하는  안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
싫어요.. 엄마 고생하는 거 저 진짜,애들 거 하는 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
싫어요.. 엄마 고생하는 거 저 진짜,애들 하는 거 안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
고생하는 엄마 거 저 진짜 싫어요..,거 애들 하는  안 해도 되니까..엄마 일만 안 했으면 좋겠어요,선우
